Time (s),Channel 1 (V),Channel 2 (V)
-0.0092160000000000002,-1.0013656750680282,-0.61216298054070917
-0.009214,-1.0010330642298209,-0.61416144942741813
-0.0092119999999999997,-1.0016982859062356,-0.61549376201855743
-0.0092099999999999994,-1.0010330642298209,-0.61682607460969685
-0.0092079999999999992,-1.0007004533916135,-0.61882454349640581
-0.0092060000000000006,-1.0013656750680282,-0.62048993423533005
-0.0092040000000000004,-1.0013656750680282,-0.62182224682646936
-0.0092020000000000001,-1.0013656750680282,-0.62348763756539349
-0.0091999999999999998,-1.0016982859062356,-0.6248199501565328
-0.0091979999999999996,-1.0013656750680282,-0.62648534089545704
-0.0091959999999999993,-1.0016982859062356,-0.62748457533881152
-0.0091940000000000008,-1.0013656750680282,-0.62948304422552059
-0.0091920000000000005,-1.0013656750680282,-0.63114843496444473
-0.0091900000000000003,-1.0013656750680282,-0.63214766940779921
-0.009188,-1.0013656750680282,-0.63381306014672334
-0.0091859999999999997,-1.0016982859062356,-0.63581152903343241
-0.0091839999999999995,-1.0010330642298209,-0.63714384162457172
-0.0091819999999999992,-1.0010330642298209,-0.63847615421571102
-0.0091800000000000007,-1.0013656750680282,-0.63947538865906561
-0.0091780000000000004,-1.0013656750680282,-0.64114077939798975
-0.0091760000000000001,-1.0010330642298209,-0.64247309198912905
-0.0091739999999999999,-1.0007004533916135,-0.64380540458026847
-0.0091719999999999996,-1.0016982859062356,-0.64580387346697743
-0.0091699999999999993,-1.0013656750680282,-0.64746926420590156
-0.0091680000000000008,-1.0016982859062356,-0.64880157679704098
-0.0091660000000000005,-1.0016982859062356,-0.64980081124039546
-0.0091640000000000003,-1.0013656750680282,-0.65146620197931959
-0.009162,-1.0013656750680282,-0.65213235827488925
-0.0091599999999999997,-1.0013656750680282,-0.65446390530938314
-0.0091579999999999995,-1.0016982859062356,-0.65579621790052245
-0.0091559999999999992,-1.0016982859062356,-0.65712853049166187
-0.0091540000000000007,-1.0016982859062356,-0.65846084308280117
-0.0091520000000000004,-1.0010330642298209,-0.65946007752615565
-0.0091500000000000001,-1.0007004533916135,-0.66112546826507979
-0.0091479999999999999,-1.0013656750680282,-0.6624577808562192
-0.0091459999999999996,-1.0013656750680282,-0.66379009344735851
-0.0091439999999999994,-1.0010330642298209,-0.66545548418628264
-0.0091420000000000008,-1.0013656750680282,-0.66678779677742206
-0.0091400000000000006,-1.0013656750680282,-0.66812010936856137
-0.0091380000000000003,-1.0007004533916135,-0.6697855001074855
-0.009136,-1.0013656750680282,-0.67111781269862492
-0.0091339999999999998,-1.0007004533916135,-0.67245012528976422
-0.0091319999999999995,-1.0010330642298209,-0.6734493597331187
-0.0091299999999999992,-1.0003678425534064,-0.67478167232425801
-0.0091280000000000007,-1.0003678425534064,-0.67644706306318225
-0.0091260000000000004,-1.0010330642298209,-0.67744629750653673
-0.0091240000000000002,-1.0007004533916135,-0.67877861009767604
-0.0091219999999999999,-1.0003678425534064,-0.68011092268881534
-0.0091199999999999996,-1.0003678425534064,-0.68144323527995476
-0.0091179999999999994,-1.0007004533916135,-0.68244246972330924
-0.0091160000000000008,-1.000035231715199,-0.68377478231444855
-0.0091140000000000006,-1.0010330642298209,-0.68510709490558797
-0.0091120000000000003,-1.0007004533916135,-0.68710556379229693
-0.00911,-1.0003678425534064,-0.6881047982356514
-0.0091079999999999998,-1.0007004533916135,-0.68943711082679082
-0.0091059999999999995,-1.0003678425534064,-0.6904363452701453
-0.0091039999999999992,-1.000035231715199,-0.69143557971349978
-0.0091020000000000007,-1.0007004533916135,-0.69310097045242391
-0.0091000000000000004,-1.0007004533916135,-0.69443328304356333
-0.0090980000000000002,-1.0003678425534064,-0.69543251748691781
-0.0090959999999999999,-1.0007004533916135,-0.69676483007805712
-0.0090939999999999997,-1.0007004533916135,-0.69809714266919642
-0.0090919999999999994,-1.0007004533916135,-0.69909637711255102
-0.0090900000000000009,-1.0013656750680282,-0.70009561155590549
